Date,Hour Ending,Day-Ahead Cleared Demand
09/29/2011,01,11299.0
09/29/2011,02,11236.0
09/29/2011,03,11032.0
09/29/2011,04,11105.0
09/29/2011,05,11226.0
09/29/2011,06,11720.0
09/29/2011,07,13316.0
09/29/2011,08,15106.0
09/29/2011,09,15600.0
09/29/2011,10,15857.0
09/29/2011,11,16139.0
09/29/2011,12,16374.0
09/29/2011,13,16382.0
09/29/2011,14,16486.0
09/29/2011,15,16460.0
09/29/2011,16,16480.0
09/29/2011,17,16497.0
09/29/2011,18,16477.0
09/29/2011,19,16809.0
09/29/2011,20,16889.0
09/29/2011,21,16317.0
09/29/2011,22,15169.0
09/29/2011,23,13682.0
09/29/2011,24,11852.0
09/30/2011,01,11346.0
09/30/2011,02,11350.0
09/30/2011,03,11207.0
09/30/2011,04,10981.0
09/30/2011,05,11157.0
09/30/2011,06,11323.0
09/30/2011,07,13223.0
09/30/2011,08,14389.0
09/30/2011,09,14964.0
09/30/2011,10,15514.0
09/30/2011,11,15481.0
09/30/2011,12,15762.0
09/30/2011,13,15905.0
09/30/2011,14,15842.0
09/30/2011,15,15738.0
09/30/2011,16,15861.0
09/30/2011,17,15830.0
09/30/2011,18,15712.0
09/30/2011,19,15898.0
09/30/2011,20,16002.0
09/30/2011,21,15521.0
09/30/2011,22,14291.0
09/30/2011,23,12777.0
09/30/2011,24,11411.0
10/01/2011,01,11050.0
10/01/2011,02,10737.0
10/01/2011,03,10265.0
10/01/2011,04,10105.0
10/01/2011,05,10087.0
10/01/2011,06,10359.0
10/01/2011,07,10963.0
10/01/2011,08,11241.0
10/01/2011,09,12365.0
10/01/2011,10,13066.0
10/01/2011,11,13337.0
10/01/2011,12,13439.0
10/01/2011,13,13361.0
10/01/2011,14,13181.0
10/01/2011,15,13094.0
10/01/2011,16,13067.0
10/01/2011,17,13090.0
10/01/2011,18,13103.0
10/01/2011,19,13442.0
10/01/2011,20,13666.0
10/01/2011,21,13176.0
10/01/2011,22,12361.0
10/01/2011,23,11684.0
10/01/2011,24,10649.0
10/02/2011,01,10837.0
10/02/2011,02,10739.0
10/02/2011,03,10547.0
10/02/2011,04,10227.0
10/02/2011,05,10328.0
10/02/2011,06,10478.0
10/02/2011,07,10478.0
10/02/2011,08,10859.0
10/02/2011,09,11288.0
10/02/2011,10,12214.0
10/02/2011,11,12674.0
10/02/2011,12,12920.0
10/02/2011,13,12909.0
10/02/2011,14,12793.0
10/02/2011,15,12719.0
10/02/2011,16,12722.0
10/02/2011,17,12932.0
10/02/2011,18,13219.0
10/02/2011,19,14083.0
10/02/2011,20,14172.0
10/02/2011,21,13547.0
10/02/2011,22,12533.0
10/02/2011,23,11804.0
10/02/2011,24,10985.0
10/03/2011,01,10319.0
10/03/2011,02,9899.0
10/03/2011,03,9601.0
10/03/2011,04,9614.0
10/03/2011,05,9691.0
10/03/2011,06,10297.0
10/03/2011,07,12417.0
10/03/2011,08,13417.0
