Date,Hour Ending,Day-Ahead Cleared Demand
05/30/2011,01,10521.0
05/30/2011,02,10349.0
05/30/2011,03,10164.0
05/30/2011,04,10111.0
05/30/2011,05,10167.0
05/30/2011,06,10210.0
05/30/2011,07,10679.0
05/30/2011,08,11789.0
05/30/2011,09,12969.0
05/30/2011,10,14641.0
05/30/2011,11,15650.0
05/30/2011,12,16367.0
05/30/2011,13,16570.0
05/30/2011,14,16688.0
05/30/2011,15,16727.0
05/30/2011,16,16682.0
05/30/2011,17,16661.0
05/30/2011,18,16660.0
05/30/2011,19,16544.0
05/30/2011,20,16514.0
05/30/2011,21,16928.0
05/30/2011,22,15546.0
05/30/2011,23,13842.0
05/30/2011,24,11800.0
05/31/2011,01,11990.0
05/31/2011,02,11402.0
05/31/2011,03,11000.0
05/31/2011,04,10704.0
05/31/2011,05,10880.0
05/31/2011,06,11754.0
05/31/2011,07,12553.0
05/31/2011,08,14644.0
05/31/2011,09,15541.0
05/31/2011,10,16332.0
05/31/2011,11,16976.0
05/31/2011,12,17324.0
05/31/2011,13,17440.0
05/31/2011,14,17340.0
05/31/2011,15,17363.0
05/31/2011,16,17405.0
05/31/2011,17,17385.0
05/31/2011,18,17119.0
05/31/2011,19,16903.0
05/31/2011,20,16753.0
05/31/2011,21,17025.0
05/31/2011,22,15692.0
05/31/2011,23,14092.0
05/31/2011,24,11966.0
